project,file,commit_count,churn,author_count,cc,mi,loc,label
zulip,zerver/migrations/0068_remove_realm_domain.py,0,0,0,0,50.0,12,0
zulip,zerver/migrations/0519_archivetransaction_restored_timestamp.py,0,0,0,0,50.0,13,0
zulip,zerver/migrations/0609_alter_namedusergroup_can_leave_group.py,0,0,0,0,50.0,18,0
zulip,zilencer/migrations/0012_coupon.py,0,0,0,0,50.0,21,0
zulip,confirmation/migrations/0001_initial.py,0,0,0,0,50.0,36,0
zulip,zerver/webhooks/dbt/view.py,0,0,0,0,50.0,82,0
zulip,zerver/webhooks/opsgenie/tests.py,0,0,0,0,50.0,204,1
zulip,corporate/migrations/0007_remove_deprecated_fields.py,0,0,0,0,50.0,33,0
zulip,zerver/migrations/0653_stream_can_add_subscribers_group.py,0,0,0,0,50.0,19,0
zulip,zerver/migrations/0216_add_create_stream_policy.py,0,0,0,0,50.0,13,0
zulip,zproject/dev_settings.py,0,0,0,0,50.0,197,1
zulip,zerver/webhooks/lidarr/tests.py,0,0,0,0,50.0,143,1
zulip,zerver/migrations/0064_sync_uploads_filesize_with_db.py,0,0,0,0,50.0,6,1
zulip,zerver/migrations/0494_realmuserdefault_automatically_follow_topics_where_mentioned_and_more.py,0,0,0,0,50.0,18,0
zulip,zilencer/management/commands/rundjangoserver.py,0,0,0,0,50.0,26,1
zulip,zerver/webhooks/greenhouse/view.py,0,0,0,0,50.0,53,1
zulip,zerver/migrations/0261_realm_private_message_policy.py,0,0,0,0,50.0,14,0
zulip,zerver/data_import/mattermost.py,0,0,0,0,50.0,897,1
zulip,zerver/migrations/0267_backfill_userpresence_realm_id.py,0,0,0,0,50.0,17,0
zulip,zerver/migrations/0298_fix_realmauditlog_format.py,0,0,0,0,50.0,105,1
zulip,zerver/webhooks/freshdesk/view.py,0,0,0,0,50.0,131,1
zulip,zerver/management/commands/change_user_email.py,0,0,0,0,50.0,19,1
zulip,zerver/migrations/0266_userpresence_realm.py,0,0,0,0,50.0,16,0
zulip,zerver/tests/test_message_dict.py,0,0,0,0,50.0,683,1
zulip,zerver/lib/markdown/__init__.py,0,0,0,0,50.0,2395,1
zulip,zerver/migrations/0579_realm_can_delete_own_message_group.py,0,0,0,0,50.0,19,0
zulip,zerver/migrations/0383_revoke_invitations_from_deactivated_users.py,0,0,0,0,50.0,65,1
zulip,zerver/migrations/0607_namedusergroup_add_can_leave_group.py,0,0,0,0,50.0,19,0
zulip,zerver/lib/narrow_helpers.py,0,0,0,0,50.0,46,1
zulip,zerver/lib/message_report.py,0,0,0,0,50.0,141,0
zulip,zerver/migrations/0098_index_has_alert_word_user_messages.py,0,0,0,0,50.0,17,0
zulip,zerver/lib/markdown/help_settings_links.py,0,0,0,0,50.0,165,1
zulip,zerver/webhooks/pagerduty/view.py,0,0,0,0,50.0,223,1
zulip,zerver/migrations/0275_remove_userprofile_last_pointer_updater.py,0,0,0,0,50.0,12,0
zulip,zerver/lib/soft_deactivation.py,0,0,0,0,50.0,389,1
zulip,zerver/migrations/0252_realm_user_group_edit_policy.py,0,0,0,0,50.0,14,0
zulip,corporate/views/audit_logs.py,0,0,0,0,50.0,86,0
zulip,zerver/models/realm_emoji.py,0,0,0,0,50.0,113,1
zulip,zerver/worker/email_senders_base.py,0,0,0,0,50.0,73,0
zulip,zerver/views/realm.py,0,0,0,0,50.0,691,1
zulip,zerver/models/realms.py,0,0,0,0,50.0,1207,1
zulip,zproject/test_extra_settings.py,0,0,0,0,50.0,250,1
zulip,zerver/migrations/0456_alter_usergroup_can_mention_group.py,0,0,0,0,50.0,16,0
zulip,zerver/tests/test_url_encoding.py,0,0,0,0,50.0,36,0
zulip,zerver/migrations/0389_userprofile_display_emoji_reaction_users.py,0,0,0,0,50.0,18,0
zulip,zerver/migrations/0571_set_default_for_can_manage_group.py,0,0,0,0,50.0,43,0
zulip,zerver/lib/presence.py,0,0,0,0,50.0,236,1
zulip,zerver/migrations/0218_remove_create_stream_by_admins_only.py,0,0,0,0,50.0,12,0
zulip,zerver/migrations/0712_alter_realm_topics_policy.py,0,0,0,0,50.0,18,0
zulip,corporate/lib/billing_types.py,0,0,0,0,50.0,4,0
zulip,zerver/management/commands/change_realm_subdomain.py,0,0,0,0,50.0,41,0
zulip,corporate/migrations/0016_customer_add_remote_server_field.py,0,0,0,0,50.0,27,0
zulip,zerver/management/commands/delete_user.py,0,0,0,0,50.0,53,1
zulip,zerver/migrations/0490_renumber_options_desktop_icon_count_display.py,0,0,0,0,50.0,51,1
zulip,zerver/data_import/rocketchat.py,0,0,0,0,50.0,1110,1
zulip,zerver/middleware.py,0,0,0,0,50.0,663,1
zulip,zerver/webhooks/travis/view.py,0,0,0,0,50.0,54,1
zulip,zerver/migrations/0708_stream_folder.py,0,0,0,0,50.0,16,0
zulip,zerver/migrations/0485_alter_usermessage_flags_and_add_index.py,0,0,0,0,50.0,64,0
zulip,zerver/lib/bot_lib.py,0,0,0,0,50.0,134,1
zulip,zerver/lib/channel_folders.py,0,0,0,0,50.0,70,0
zulip,zerver/views/message_report.py,0,0,0,0,50.0,37,0
zulip,zerver/lib/users.py,0,0,0,0,50.0,1047,1
zulip,zerver/migrations/0404_realm_enable_read_receipts.py,0,0,0,0,50.0,13,0
zulip,zerver/lib/html_diff.py,0,0,0,0,50.0,13,1
zulip,zerver/migrations/0051_realmalias_add_allow_subdomains.py,0,0,0,0,50.0,17,0
zulip,zerver/management/commands/create_realm.py,0,0,0,0,50.0,68,1
zulip,zerver/migrations/0478_realm_enable_guest_user_indicator.py,0,0,0,0,50.0,13,0
zulip,zerver/actions/realm_playgrounds.py,0,0,0,0,50.0,77,1
zulip,zerver/migrations/0264_migrate_is_announcement_only.py,0,0,0,0,50.0,23,0
zulip,zerver/migrations/0138_userprofile_realm_name_in_notifications.py,0,0,0,0,50.0,13,0
zulip,zerver/lib/avatar_hash.py,0,0,0,0,50.0,28,1
zulip,zerver/migrations/0072_realmauditlog_add_index_event_time.py,0,0,0,0,50.0,13,0
zulip,zerver/migrations/0385_attachment_flags_cache.py,0,0,0,0,50.0,28,0
zulip,zerver/lib/onboarding.py,0,0,0,0,50.0,503,1
zulip,confirmation/migrations/0008_confirmation_expiry_date.py,0,0,0,0,50.0,13,0
zulip,scripts/lib/puppet_cache.py,0,0,0,0,50.0,85,0
zulip,zerver/migrations/0191_realm_seat_limit.py,0,0,0,0,50.0,13,0
zulip,zerver/migrations/0085_fix_bots_with_none_bot_type.py,0,0,0,0,50.0,17,0
zulip,zerver/webhooks/harbor/view.py,0,0,0,0,50.0,95,1
zulip,zerver/data_import/slack.py,0,0,0,0,50.0,1675,1
zulip,zerver/tests/test_slack_importer.py,0,0,0,0,50.0,2780,1
zulip,zerver/migrations/0506_realm_require_unique_names.py,0,0,0,0,50.0,13,0
zulip,zerver/actions/create_user.py,0,0,0,0,50.0,731,1
zulip,zerver/migrations/0574_backfill_directmessagegroup_group_size.py,0,0,0,0,50.0,62,1
zulip,zerver/migrations/0768_realmauditlog_scrubbed.py,0,0,0,0,50.0,13,0
zulip,scripts/lib/setup_path.py,0,0,0,0,50.0,25,1
zulip,zerver/lib/per_request_cache.py,0,0,0,0,50.0,21,1
zulip,zerver/migrations/0142_userprofile_translate_emoticons.py,0,0,0,0,50.0,13,0
zulip,zerver/tests/test_channel_fetch.py,0,0,0,0,50.0,1288,0
zulip,zerver/lib/logging_util.py,0,0,0,0,50.0,224,1
zulip,zerver/views/muted_users.py,0,0,0,0,50.0,41,1
zulip,zerver/lib/markdown/fenced_code.py,0,0,0,0,50.0,486,1
zulip,zerver/tests/test_health.py,0,0,0,0,50.0,23,1
zulip,zerver/lib/dev_ldap_directory.py,0,0,0,0,50.0,76,1
zulip,zerver/lib/mime_types.py,0,0,0,0,50.0,48,0
zulip,zerver/migrations/0179_rename_to_digest_emails_enabled.py,0,0,0,0,50.0,13,0
zulip,zerver/webhooks/delighted/tests.py,0,0,0,0,50.0,39,1
zulip,zerver/migrations/0046_realmemoji_author.py,0,0,0,0,50.0,20,0
zulip,zilencer/lib/push_notifications.py,0,0,0,0,50.0,201,1
zulip,zerver/migrations/0738_set_default_value_for_can_set_delete_message_policy_group.py,0,0,0,0,50.0,27,0
zulip,zerver/webhooks/heroku/view.py,0,0,0,0,50.0,28,1
zulip,zerver/migrations/0488_set_default_value_for_can_access_all_users_group.py,0,0,0,0,50.0,27,0
zulip,zerver/lib/event_types.py,0,0,0,0,50.0,909,1
zulip,zerver/lib/event_schema.py,0,0,0,0,50.0,626,1
zulip,zerver/migrations/0479_realm_uuid_realm_uuid_owner_secret.py,0,0,0,0,50.0,18,0
zulip,zerver/webhooks/dialogflow/view.py,0,0,0,0,50.0,40,0
zulip,zerver/webhooks/stripe/view.py,0,0,0,0,50.0,342,1
zulip,zerver/checks.py,0,0,0,0,50.0,119,0
zulip,zerver/migrations/0570_namedusergroup_can_manage_group.py,0,0,0,0,50.0,19,0
zulip,zerver/webhooks/gitea/tests.py,0,0,0,0,50.0,92,1
zulip,zerver/tests/test_typed_endpoint.py,0,0,0,0,50.0,562,1
zulip,zerver/tests/test_email_log.py,0,0,0,0,50.0,50,1
zulip,zerver/migrations/0319_realm_giphy_rating.py,0,0,0,0,50.0,13,0
zulip,zerver/actions/realm_icon.py,0,0,0,0,50.0,33,1
zulip,corporate/migrations/0036_fix_customer_plans_scheduled_after_legacy_plan.py,0,0,0,0,50.0,32,1
zulip,zerver/management/commands/fill_memcached_caches.py,0,0,0,0,50.0,18,1
zulip,zerver/lib/redis_utils.py,0,0,0,0,50.0,73,1
zulip,zerver/migrations/0497_resort_edit_history.py,0,0,0,0,50.0,31,1
zulip,zerver/lib/topic_link_util.py,0,0,0,0,50.0,70,0
zulip,zerver/tests/test_sessions.py,0,0,0,0,50.0,157,1
zulip,tools/documentation_crawler/documentation_crawler/commands/crawl_with_status.py,0,0,0,0,50.0,21,1
zulip,zerver/migrations/0035_realm_message_retention_period_days.py,0,0,0,0,50.0,12,0
zulip,zerver/migrations/0765_set_default_can_create_topic_group.py,0,0,0,0,50.0,43,0
zulip,zerver/webhooks/librato/tests.py,0,0,0,0,50.0,81,1
zulip,pgroonga/migrations/0003_v2_api_upgrade.py,0,0,0,0,50.0,54,0
zulip,zerver/webhooks/groove/view.py,0,0,0,0,50.0,98,1
zulip,zerver/migrations/0474_realmuserdefault_web_stream_unreads_count_display_policy_and_more.py,0,0,0,0,50.0,18,0
zulip,zerver/migrations/0596_namedusergroup_can_join_group.py,0,0,0,0,50.0,19,0
zulip,corporate/models/stripe_state.py,0,0,0,0,50.0,140,0
zulip,zerver/migrations/0374_backfill_user_delete_realmauditlog.py,0,0,0,0,50.0,37,1
zulip,zerver/webhooks/statuspage/view.py,0,0,0,0,50.0,59,1
zulip,zerver/migrations/0257_fix_has_link_attribute.py,0,0,0,0,50.0,73,1
zulip,zerver/migrations/0152_realm_default_twenty_four_hour_time.py,0,0,0,0,50.0,13,0
zulip,zerver/tests/test_typing.py,0,0,0,0,50.0,742,1
zulip,zerver/management/commands/email_server.py,0,0,0,0,50.0,62,0
zulip,zerver/migrations/0491_alter_realmuserdefault_web_home_view_and_more.py,0,0,0,0,50.0,18,0
zulip,zerver/tests/test_populate_db.py,0,0,0,0,50.0,52,0
zulip,zerver/webhooks/librato/view.py,0,0,0,0,50.0,152,1
zulip,zerver/migrations/0126_prereg_remove_users_without_realm.py,0,0,0,0,50.0,18,0
zulip,zerver/migrations/0643_realm_scheduled_deletion_date.py,0,0,0,0,50.0,13,0
zulip,zerver/migrations/0358_split_create_stream_policy.py,0,0,0,0,50.0,38,0
zulip,zerver/migrations/0486_clear_old_data_for_unused_usermessage_flags.py,0,0,0,0,50.0,64,1
zulip,zerver/management/commands/create_default_stream_groups.py,0,0,0,0,50.0,54,1
zulip,zerver/lib/url_preview/preview.py,0,0,0,0,50.0,89,1
zulip,corporate/lib/remote_billing_util.py,0,0,0,0,50.0,144,1
zulip,zerver/migrations/0673_stream_can_subscribe_group.py,0,0,0,0,50.0,19,0
zulip,zerver/webhooks/ifttt/view.py,0,0,0,0,50.0,33,1
zulip,zerver/openapi/python_examples.py,0,0,0,0,50.0,1835,1
zulip,zerver/context_processors.py,0,0,0,0,50.0,254,1
zulip,zerver/tests/test_integrations_dev_panel.py,0,0,0,0,50.0,310,1
zulip,tools/lib/sanity_check.py,0,0,0,0,50.0,15,1
zulip,zerver/tornado/ioloop_logging.py,0,0,0,0,50.0,3,1
zulip,corporate/migrations/0023_zulipsponsorshiprequest_customer.py,0,0,0,0,50.0,16,0
zulip,zerver/lib/reminders.py,0,0,0,0,50.0,106,1
zulip,zerver/migrations/0758_remove_pushdevice_push_public_key_and_more.py,0,0,0,0,50.0,18,0
zulip,zerver/lib/stream_color.py,0,0,0,0,50.0,50,1
zulip,zerver/webhooks/delighted/view.py,0,0,0,0,50.0,41,1
zulip,zerver/tests/test_custom_profile_data.py,0,0,0,0,50.0,1143,1
zulip,zerver/migrations/0273_migrate_old_bot_messages.py,0,0,0,0,50.0,70,0
zulip,zerver/webhooks/bitbucket/tests.py,0,0,0,0,50.0,88,1
zulip,zerver/migrations/0390_fix_stream_history_public_to_subscribers.py,0,0,0,0,50.0,17,1
zulip,zerver/migrations/0461_alter_realm_default_code_block_language.py,0,0,0,0,50.0,33,0
zulip,zerver/tests/test_event_queue.py,0,0,0,0,50.0,1380,1
zulip,zerver/data_import/import_util.py,0,0,0,0,50.0,726,1
zulip,zilencer/migrations/0039_remoterealm_org_type.py,0,0,0,0,50.0,30,0
zulip,zerver/migrations/0439_fix_deleteduser_email.py,0,0,0,0,50.0,60,1
zulip,corporate/migrations/0021_remove_session_payment_intent.py,0,0,0,0,50.0,12,0
zulip,zerver/webhooks/netlify/view.py,0,0,0,0,50.0,52,1
zulip,zerver/webhooks/circleci/tests.py,0,0,0,0,50.0,67,1
zulip,confirmation/settings.py,0,0,0,0,50.0,4,0
zulip,zerver/migrations/0313_finish_is_user_active_migration.py,0,0,0,0,50.0,52,0
zulip,zerver/migrations/0654_set_default_for_stream_can_add_subscribers_group.py,0,0,0,0,50.0,45,0
zulip,zerver/migrations/0666_alter_realm_can_summarize_topics_group.py,0,0,0,0,50.0,18,0
zulip,zerver/webhooks/semaphore/view.py,0,0,0,0,50.0,198,1
zulip,corporate/migrations/0045_zulipsponsorshiprequest_plan_to_use_zulip.py,0,0,0,0,50.0,13,0
zulip,zerver/tests/test_upload.py,0,0,0,0,50.0,1913,1
zulip,zilencer/migrations/0051_remoterealm_is_system_bot_realm.py,0,0,0,0,50.0,13,0
zulip,zerver/lib/pysa.py,0,0,0,0,50.0,4,0
zulip,zerver/webhooks/pivotal/tests.py,0,0,0,0,50.0,203,1
zulip,corporate/migrations/0001_squashed_0044_convert_ids_to_bigints.py,0,0,0,0,50.0,372,0
zulip,zerver/management/commands/convert_rocketchat_data.py,0,0,0,0,50.0,36,0
zulip,zerver/tests/test_alert_words.py,0,0,0,0,50.0,196,1
zulip,zerver/management/commands/generate_realm_creation_link.py,0,0,0,0,50.0,33,1
zulip,zerver/actions/default_streams.py,0,0,0,0,50.0,157,1
zulip,zerver/migrations/0446_realmauditlog_zerver_realmauditlog_user_subscriptions_idx.py,0,0,0,0,50.0,22,0
zulip,zerver/models/__init__.py,0,0,0,0,50.0,77,0
zulip,analytics/migrations/0007_remove_interval.py,0,0,0,0,50.0,40,0
zulip,zerver/views/alert_words.py,0,0,0,0,50.0,31,1
zulip,zerver/models/saved_snippets.py,0,0,0,0,50.0,20,0
zulip,analytics/migrations/0021_alter_fillstate_id.py,0,0,0,0,50.0,14,0
zulip,zerver/tornado/django_api.py,0,0,0,0,50.0,214,1
zulip,zerver/management/commands/convert_slack_data.py,0,0,0,0,50.0,72,1
zulip,corporate/migrations/0041_fix_plans_on_free_trial_with_changes_in_schedule.py,0,0,0,0,50.0,42,1
zulip,zerver/webhooks/slack/tests.py,0,0,0,0,50.0,452,1
zulip,zerver/webhooks/circleci/view.py,0,0,0,0,50.0,165,1
zulip,zerver/webhooks/harbor/tests.py,0,0,0,0,50.0,42,1
zulip,zerver/lib/alert_words.py,0,0,0,0,50.0,67,1
zulip,zerver/management/commands/change_user_role.py,0,0,0,0,50.0,108,0
zulip,zerver/tests/test_retention.py,0,0,0,0,50.0,966,1
zulip,zerver/tests/test_push_notifications.py,0,0,0,0,50.0,2982,1
zulip,zerver/migrations/0306_custom_profile_field_date_format.py,0,0,0,0,50.0,27,0
zulip,zerver/migrations/0080_realm_description_length.py,0,0,0,0,50.0,13,0
zulip,zerver/migrations/0392_non_nullable_fields.py,0,0,0,0,50.0,38,0
zulip,zerver/migrations/0041_create_attachments_for_old_messages.py,0,0,0,0,50.0,50,1
zulip,zerver/views/scheduled_messages.py,0,0,0,0,50.0,160,1
zulip,zerver/migrations/0351_user_topic_visibility_indexes.py,0,0,0,0,50.0,22,0
zulip,analytics/migrations/0010_clear_messages_sent_values.py,0,0,0,0,50.0,22,0
zulip,zerver/lib/onboarding_steps.py,0,0,0,0,50.0,78,1
zulip,zerver/tests/test_scim.py,0,0,0,0,50.0,1314,1
zulip,zerver/migrations/0274_nullbooleanfield_to_booleanfield.py,0,0,0,0,50.0,48,0
zulip,zerver/migrations/0058_realm_email_changes_disabled.py,0,0,0,0,50.0,13,0
zulip,analytics/migrations/0008_add_count_indexes.py,0,0,0,0,50.0,30,0
zulip,analytics/migrations/0019_remove_unused_counts.py,0,0,0,0,50.0,22,0
zulip,zerver/migrations/0420_alter_archivedmessage_realm_alter_message_realm.py,0,0,0,0,50.0,19,0
zulip,zerver/actions/streams.py,0,0,0,0,50.0,1705,1
zulip,zerver/migrations/0612_set_default_value_for_can_move_messages_between_channels_group.py,0,0,0,0,50.0,37,0
zulip,zerver/migrations/0484_preregistrationrealm_default_language.py,0,0,0,0,50.0,16,0
zulip,zerver/migrations/0288_reaction_unique_on_emoji_code.py,0,0,0,0,50.0,22,1
zulip,zerver/migrations/0278_remove_userprofile_alert_words.py,0,0,0,0,50.0,12,0
zulip,zerver/migrations/0387_reupload_realmemoji_again.py,0,0,0,0,50.0,39,0
zulip,zerver/lib/stream_subscription.py,0,0,0,0,50.0,331,1
zulip,zerver/migrations/0630_multiuseinvite_groups_preregistrationuser_groups.py,0,0,0,0,50.0,18,0
zulip,zilencer/migrations/0025_alter_remotepushdevicetoken_user_id_drop_index.py,0,0,0,0,50.0,13,0
zulip,zerver/migrations/0272_realm_default_code_block_language.py,0,0,0,0,50.0,13,0
zulip,zerver/tests/test_url_decoding.py,0,0,0,0,50.0,26,0
zulip,zerver/migrations/0535_remove_realm_create_public_stream_policy.py,0,0,0,0,50.0,12,0
zulip,zerver/migrations/0310_jsonfield.py,0,0,0,0,50.0,10,1
zulip,zerver/models/alert_words.py,0,0,0,0,50.0,29,0
zulip,corporate/views/portico.py,0,0,0,0,50.0,411,1
zulip,zerver/migrations/0443_userpresence_new_table_schema.py,0,0,0,0,50.0,93,0
zulip,tools/tests/test_check_rabbitmq_queue.py,0,0,0,0,50.0,73,1
zulip,zerver/management/commands/enqueue_file.py,0,0,0,0,50.0,47,1
zulip,zerver/migrations/0096_add_password_required.py,0,0,0,0,50.0,13,0
zulip,zerver/migrations/0632_preregistrationrealm_data_import_metadata.py,0,0,0,0,50.0,16,0
zulip,zilencer/migrations/0055_remoteserverbillinguser_tos_version.py,0,0,0,0,50.0,13,0
zulip,zerver/migrations/0150_realm_allow_community_topic_editing.py,0,0,0,0,50.0,13,0
zulip,zerver/tests/test_message_report.py,0,0,0,0,50.0,512,1
zulip,zerver/migrations/0168_stream_is_web_public.py,0,0,0,0,50.0,13,0
zulip,zerver/migrations/0401_migrate_old_realm_reactivation_links.py,0,0,0,0,50.0,63,1
zulip,zerver/webhooks/trello/view/__init__.py,0,0,0,0,50.0,36,1
zulip,zerver/migrations/0104_fix_unreads.py,0,0,0,0,50.0,17,1
zulip,zerver/migrations/0238_usermessage_bigint_id.py,0,0,0,0,50.0,18,0
zulip,zerver/tornado/event_queue.py,0,0,0,0,50.0,1530,1
zulip,zerver/migrations/0322_realm_create_audit_log_backfill.py,0,0,0,0,50.0,33,0
zulip,zerver/migrations/0357_remove_realm_allow_message_deleting.py,0,0,0,0,50.0,12,0
zulip,zilencer/management/commands/populate_db.py,0,0,0,0,50.0,1321,1
zulip,zerver/migrations/0721_alter_stream_can_move_messages_within_channel_group.py,0,0,0,0,50.0,18,0
zulip,zerver/actions/realm_linkifiers.py,0,0,0,0,50.0,161,1
zulip,zerver/migrations/0165_add_date_to_profile_field.py,0,0,0,0,50.0,15,1
zulip,zilencer/migrations/0062_alter_remoteinstallationcount_id_and_more.py,0,0,0,0,50.0,22,0
zulip,zerver/migrations/0221_subscription_notifications_data_migration.py,0,0,0,0,50.0,52,0
zulip,zerver/migrations/0686_realm_can_resolve_topics_group.py,0,0,0,0,50.0,19,1
zulip,zerver/migrations/0623_merge_20241030_1835.py,0,0,0,0,50.0,8,1
zulip,zerver/webhooks/greenhouse/tests.py,0,0,0,0,50.0,67,1
zulip,zerver/migrations/0340_rename_mutedtopic_to_usertopic.py,0,0,0,0,50.0,16,0
zulip,zilencer/migrations/0054_remoterealmbillinguser_enable_maintenance_release_emails_and_more.py,0,0,0,0,50.0,28,0
zulip,zerver/migrations/0364_rename_members_usergroup_direct_members.py,0,0,0,0,50.0,13,0
zulip,zerver/tests/test_realm_creation.py,0,0,0,0,50.0,1041,0
zulip,zerver/migrations/0222_userprofile_fluid_layout_width.py,0,0,0,0,50.0,13,0
zulip,zerver/tests/test_recipient_parsing.py,0,0,0,0,50.0,23,1
zulip,zilencer/management/commands/queue_rate.py,0,0,0,0,50.0,79,1
zulip,zerver/migrations/0102_convert_muted_topic.py,0,0,0,0,50.0,64,0
zulip,zerver/actions/navigation_views.py,0,0,0,0,50.0,106,0
zulip,zerver/lib/retention.py,0,0,0,0,50.0,604,1
zulip,confirmation/migrations/0017_delete_realmcreationkey.py,0,0,0,0,50.0,11,0
zulip,zerver/webhooks/wekan/view.py,0,0,0,0,50.0,36,0
zulip,zilencer/management/commands/profile_request.py,0,0,0,0,50.0,57,1
zulip,zerver/migrations/0713_remove_realm_mandatory_topics.py,0,0,0,0,50.0,12,0
zulip,zerver/migrations/0277_migrate_alert_word.py,0,0,0,0,50.0,36,1
zulip,scripts/lib/sharding.py,0,0,0,0,50.0,111,1
zulip,zerver/actions/alert_words.py,0,0,0,0,50.0,16,1
zulip,zerver/migrations/0600_set_default_for_can_add_members_group.py,0,0,0,0,50.0,124,0
zulip,zerver/migrations/0740_pushdevicetoken_apns_case_insensitive.py,0,0,0,0,50.0,68,0
zulip,corporate/migrations/0022_session_is_manual_license_management_upgrade_session.py,0,0,0,0,50.0,13,0
zulip,zerver/webhooks/jira/tests.py,0,0,0,0,50.0,207,1
zulip,manage.py,0,0,0,0,50.0,134,1
zulip,zerver/management/commands/enqueue_digest_emails.py,0,0,0,0,50.0,21,1
zulip,zerver/lib/narrow_predicate.py,0,0,0,0,50.0,71,1
zulip,zerver/migrations/0145_reactions_realm_emoji_name_to_id.py,0,0,0,0,50.0,42,1
zulip,zerver/actions/realm_export.py,0,0,0,0,50.0,26,0
zulip,zerver/actions/message_send.py,0,0,0,0,50.0,1947,1
zulip,zerver/migrations/0365_alter_user_group_related_fields.py,0,0,0,0,50.0,37,0
zulip,corporate/models/plans.py,0,0,0,0,50.0,216,0
zulip,zerver/tests/test_events.py,0,0,0,0,50.0,5078,1
zulip,zerver/migrations/0139_fill_last_message_id_in_subscription_logs.py,0,0,0,0,50.0,19,0
zulip,zerver/worker/user_activity.py,0,0,0,0,50.0,80,1
zulip,zerver/migrations/0672_fix_attachment_realm.py,0,0,0,0,50.0,69,1
zulip,zerver/migrations/0739_alter_realm_can_set_delete_message_policy_group.py,0,0,0,0,50.0,18,0
zulip,zerver/openapi/javascript_examples.py,0,0,0,0,50.0,28,1
zulip,zerver/migrations/0470_set_default_value_for_create_multiuse_invite_group.py,0,0,0,0,50.0,35,0
zulip,zerver/migrations/0547_realmuserdefault_web_navigate_to_sent_message_and_more.py,0,0,0,0,50.0,18,0
zulip,zerver/migrations/0754_merge_20251014_1855.py,0,0,0,0,50.0,8,0
zulip,zerver/views/read_receipts.py,0,0,0,0,50.0,81,0
zulip,zerver/migrations/0625_realm_can_invite_users_group.py,0,0,0,0,50.0,19,0
zulip,zerver/migrations/0413_set_presence_enabled_false_for_user_status_away.py,0,0,0,0,50.0,28,0
zulip,zerver/filters.py,0,0,0,0,50.0,34,1
zulip,zerver/webhooks/airbrake/view.py,0,0,0,0,50.0,33,1
zulip,zerver/management/commands/create_stream.py,0,0,0,0,50.0,19,1
zulip,zerver/lib/invites.py,0,0,0,0,50.0,40,1
zulip,zerver/migrations/0375_invalid_characters_in_stream_names.py,0,0,0,0,50.0,66,1
zulip,zerver/tests/test_compatibility.py,0,0,0,0,50.0,160,1
zulip,zerver/lib/name_restrictions.py,0,0,0,0,50.0,373,1
zulip,zerver/migrations/0722_stream_can_move_messages_out_of_channel_group.py,0,0,0,0,50.0,19,0
zulip,zerver/lib/cache_helpers.py,0,0,0,0,50.0,127,1
zulip,zerver/migrations/0529_fts_bigint_id.py,0,0,0,0,50.0,17,0
zulip,zerver/webhooks/airbrake/tests.py,0,0,0,0,50.0,9,1
zulip,zerver/migrations/0030_realm_org_type.py,0,0,0,0,50.0,13,0
zulip,zerver/migrations/0305_realm_deactivated_redirect.py,0,0,0,0,50.0,13,0
zulip,zerver/worker/deferred_email_senders.py,0,0,0,0,50.0,6,0
zulip,zerver/migrations/0185_realm_plan_type.py,0,0,0,0,50.0,15,0
zulip,zilencer/auth.py,0,0,0,0,50.0,147,1
zulip,zerver/tests/test_muted_users.py,0,0,0,0,50.0,335,1
zulip,zerver/migrations/0633_namedusergroup_can_remove_members_group.py,0,0,0,0,50.0,19,0
zulip,zerver/migrations/0676_realm_message_edit_history_visibility_policy.py,0,0,0,0,50.0,13,0
zulip,zerver/migrations/0572_alter_usergroup_can_manage_group.py,0,0,0,0,50.0,18,0
zulip,zerver/migrations/0127_disallow_chars_in_stream_and_user_name.py,0,0,0,0,50.0,11,1
zulip,analytics/migrations/0012_add_on_delete.py,0,0,0,0,50.0,37,0
zulip,zerver/tests/test_reactions.py,0,0,0,0,50.0,1071,1
zulip,zilencer/migrations/0066_alter_remotepushdevice_token_kind.py,0,0,0,0,50.0,13,0
zulip,zerver/migrations/0727_set_default_value_for_stream_can_resolve_topics_group.py,0,0,0,0,50.0,45,1
zulip,zerver/webhooks/github/view.py,0,0,0,0,50.0,984,1
zulip,zerver/tests/test_tusd.py,0,0,0,0,50.0,743,1
zulip,zproject/urls.py,0,0,0,0,50.0,969,1
zulip,zerver/webhooks/codeship/view.py,0,0,0,0,50.0,47,1
zulip,zerver/migrations/0118_defaultstreamgroup_description.py,0,0,0,0,50.0,13,0
zulip,zerver/migrations/0429_user_topic_case_insensitive_unique_toghether.py,0,0,0,0,50.0,29,0
zulip,zerver/webhooks/bitbucket3/tests.py,0,0,0,0,50.0,214,1
zulip,zerver/migrations/0355_realm_delete_own_message_policy.py,0,0,0,0,50.0,13,0
zulip,corporate/migrations/0003_customerplan.py,0,0,0,0,50.0,38,0
zulip,zerver/migrations/0459_remove_invalid_characters_from_user_group_name.py,0,0,0,0,50.0,68,1
zulip,zerver/migrations/0557_change_information_density_defaults.py,0,0,0,0,50.0,34,0
zulip,zerver/migrations/0395_alter_realm_wildcard_mention_policy.py,0,0,0,0,50.0,25,0
zulip,zerver/lib/async_utils.py,0,0,0,0,50.0,15,0
zulip,zerver/lib/narrow.py,0,0,0,0,50.0,1353,1
zulip,zerver/actions/realm_settings.py,0,0,0,0,50.0,902,1
